2.857638888888889284e+01
7.673611111111111427e+01
8.305555555555557135e+01
8.284722222222221433e+01
8.149305555555557135e+01
8.187499999999998579e+01
8.190972222222222854e+01
8.260416666666667140e+01
8.270833333333332860e+01
8.232638888888888573e+01
8.288194444444444287e+01
8.135416666666667140e+01
8.114583333333334281e+01
8.201388888888889994e+01
8.138888888888888573e+01
