2.230000000000000071e+01
5.750000000000000000e+01
6.070000000000000284e+01
5.939999999999999858e+01
5.960000000000000142e+01
5.875000000000000000e+01
5.920000000000000284e+01
6.079999999999999716e+01
6.000000000000000000e+01
5.964999999999999858e+01
5.904999999999999716e+01
6.014999999999999858e+01
5.895000000000000284e+01
5.870000000000000284e+01
5.950000000000000000e+01
