2.674698795180722755e+01
6.265060240963855165e+01
6.542168674698795883e+01
6.795180722891566916e+01
7.120481927710844161e+01
7.638554216867470359e+01
7.710843373493975150e+01
8.024096385542169685e+01
7.855421686746987575e+01
8.192771084337348952e+01
7.987951807228914447e+01
7.506024096385542066e+01
7.542168674698794462e+01
7.602409638554215121e+01
8.060240963855422081e+01
