2.170138888888889284e+01
6.833333333333332860e+01
7.246527777777777146e+01
7.666666666666667140e+01
7.687500000000000000e+01
6.447916666666667140e+01
5.690972222222222854e+01
5.812499999999998579e+01
4.819444444444443576e+01
5.010416666666666430e+01
5.645833333333333570e+01
5.135416666666667140e+01
6.836805555555554292e+01
5.097222222222222143e+01
4.097222222222221433e+01
