2.734939759036144480e+01
6.674698795180722755e+01
6.710843373493976571e+01
7.397590361445783458e+01
7.361445783132529641e+01
7.879518072289155839e+01
7.903614457831324103e+01
8.156626506024096557e+01
8.325301204819278666e+01
8.096385542168675897e+01
8.228915662650601348e+01
8.433734939759035854e+01
8.566265060240962725e+01
8.060240963855423502e+01
8.397590361445783458e+01
